reg_id,year,number,change,file
PERATURAN_BKPM_2011_13,2011,13,PERATURAN_BKPM_2009_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn930-2011.json
PERMEN_DAGRI_2011_6,2011,6,PERMEN_DAGRI_2009_38,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn55-2011.json
Permen_Dagri_2011_14,2011,14,Permen_Dagri_2010_41,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn168-2011.json
Permen_Dagri_2011_16,2011,16,Permen_Dagri_2006_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn211-2011.json
Permen_Dagri_2011_21,2011,21,Permen_Dagri_2006_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn310-2011.json
Permen_Dagri_2011_30,2011,30,Permen_Dagri_2009_39,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn459-2011.json
PERMEN_DAGRI_2011_35,2011,35,PERMEN_DAGRI_2011_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn492-2011.json
Permen_Dagri_2011_36,2011,36,Permen_Dagri_2007_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn525-2011.json
Permen_Dagri_2011_39,2011,39,Permen_Dagri_2009_44,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn564-2011.json
Permen_Dagri_2011_42,2011,42,Permen_Dagri_2010_55,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn592-2011.json
PERMEN_DAGRI_2011_46,2011,46,PERMEN_DAGRI_2010_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn627-2011.json
PERMEN_DAGRI_2011_49,2011,49,PERMEN_DAGRI_2011_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn617-2011.json
PERMEN_DAGRI_2011_56,2011,56,PERMEN_DAGRI_2011_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn713-2011.json
Permen_Dagri_2011_67,2011,67,Permen_Dagri_2008_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn927-2011.json
Peraturan_LPS_2011_3,2011,3,Peraturan_LPS_2006_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn952-2011.json
Permen_PR_2011_06,2011,06,Permen_PR_2010_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn332-2011.json
Permen_PR_2011_07,2011,07,Permen_PR_2010_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn333-2011.json
PERMEN_PR_2011_15,2011,15,PERMEN_PR_2007_05,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn493-2011.json
PERMEN_PR_2011_16,2011,16,PERMEN_PR_2007_06,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn494-2011.json
Peraturan_BNN_2011_11,2011,11,Peraturan_BNN_2010_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn670-2011.json
Permen_Keu_2011_99,2011,99,Permen_Keu_2008_222,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn391-2011.json
Permen_Keu_2011_01,2011,01,Permen_Keu_2007_74,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn1-2011.json
Permen_Keu_2011_12,2011,12,Permen_Keu_2007_195,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn25-2011.json
Permen_Keu_2011_122,2011,122,Permen_Keu_2008_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn463-2011.json
Permen_Keu_2011_126,2011,126,Permen_Keu_2008_170,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn499-2011.json
Permen_Keu_2011_128,2011,128,Permen_Keu_2010_67,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn501-2011.json
PERMEN_KEU_2011_13,2011,13,PERMEN_KEU_2006_110,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn32-2011.json
Permen_Keu_2011_131,2011,131,Permen_Keu_2009_74,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn504-2011.json
Permen_Keu_2011_132,2011,132,Permen_Keu_2007_84,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn505-2011.json
Permen_Keu_2011_146,2011,146,Permen_Keu_2010_173,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn553-2011.json
Permen_Keu_2011_148,2011,148,Permen_Keu_2007_145,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn559-2011.json
Permen_Keu_2011_154,2011,154,Permen_Keu_2008_188,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn587-2011.json
Permen_Keu_2011_159,2011,159,Permen_Keu_2008_135,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn613-2011.json
Permen_Keu_2011_163,2011,163,Permen_Keu_2007_128,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn630-2011.json
Permen_Keu_2011_167,2011,167,Permen_Keu_2009_181,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn700-2011.json
Permen_Keu_2011_169,2011,169,Permen_Keu_2009_69,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn715-2011.json
Permen_Keu_2011_171,2011,171,Permen_Keu_2010_196,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn717-2011.json
Permen_Keu_2011_172,2011,172,Permen_Keu_2010_244,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn718-2011.json
PERMEN_KEU_2011_174,2011,174,PERMEN_KEU_2006_110,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn720-2011.json
Permen_Keu_2011_18,2011,18,Permen_Keu_2010_76,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn37-2011.json
Permen_Keu_2011_186,2011,186,Permen_Keu_2011_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn743-2011.json
Permen_Keu_2011_187,2011,187,Permen_Keu_2008_218,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn744-2011.json
Permen_Keu_2011_189,2011,189,Permen_Keu_2009_130,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn746-2011.json
Permen_Keu_2011_192,2011,192,Permen_Keu_2011_160,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn764-2011.json
Permen_Keu_2011_20,2011,20,Permen_Keu_2008_153,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn58-2011.json
Permen_Keu_2011_204,2011,204,Permen_Keu_2011_60,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn814-2011.json
Permen_Keu_2011_205,2011,205,Permen_Keu_2011_71,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn815-2011.json
Permen_Keu_2011_206,2011,206,Permen_Keu_2011_72,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn816-2011.json
Permen_Keu_2011_212,2011,212,Permen_Keu_2009_107,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn826-2011.json
Permen_Keu_2011_215,2011,215,Permen_Keu_2010_94,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn829-2011.json
Permen_Keu_2011_233,2011,233,Permen_Keu_2007_171,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn894-2011.json
Permen_Keu_2011_236,2011,236,Permen_Keu_2010_63,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn897-2011.json
Permen_Keu_2011_237,2011,237,Permen_Keu_2010_228,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn898-2011.json
Permen_Keu_2011_241,2011,241,Permen_Keu_2009_131,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn906-2011.json
Permen_Keu_2011_251,2011,251,Permen_Keu_2011_135,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn940-2011.json
Permen_Keu_2011_255,2011,255,Permen_Keu_2011_147,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn944-2011.json
Permen_Keu_2011_28,2011,28,Permen_Keu_2007_163,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn95-2011.json
Permen_Keu_2011_30,2011,30,Permen_Keu_2010_70,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn109-2011.json
Permen_Keu_2011_31,2011,31,Permen_Keu_2007_36,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn110-2011.json
Permen_Keu_2011_34,2011,34,Permen_Keu_2008_217,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn113-2011.json
Permen_Keu_2011_42,2011,42,Permen_Keu_2010_216,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn128-2011.json
Permen_Keu_2011_43,2011,43,Permen_Keu_2009_196,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn129-2011.json
Permen_Keu_2011_44,2011,44,Permen_Keu_2008_181,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn133-2011.json
Permen_Keu_2011_64,2011,64,Permen_Keu_2010_97,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn177-2011.json
PERMEN_KEU_2011_65,2011,65,PERMEN_KEU_2006_110,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn182-2011.json
Permen_Keu_2011_74,2011,74,Permen_Keu_2010_244,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn203-2011.json
PERMEN_KEU_2011_75,2011,75,PERMEN_KEU_2010_77,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn204-2011.json
PERMEN_KEU_2011_80,2011,80,PERMEN_KEU_2006_110,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn222-2011.json
Permen_Keu_2011_82,2011,82,Permen_Keu_2007_199,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn256-2011.json
PERMEN_KEU_2011_90,2011,90,PERMEN_KEU_2006_110,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn348-2011.json
Permen_Keu_2011_91,2011,91,Permen_Keu_2009_229,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn357-2011.json
Permen_Keu_2011_95,2011,95,Permen_Keu_2011_63,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn367-2011.json
Permen_Keu_2011_96,2011,96,Permen_Keu_2011_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn368-2011.json
Permen_Dagri_2011_42,2011,42,Permen_Dagri_2010_55,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn582-2011.json
PERMEN_HAN_2011_24,2011,24,PERMEN_HAN_2010_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn690-2011.json
PERMEN_HAN_2011_26,2011,26,PERMEN_HAN_08_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn699-2011.json
Permen_Perin_2011_23,2011,23,Permen_Perin_2010_90,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn92-2011.json
Permen_Perin_2008_36,2008,36,Permen_Perin_2008_75,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn181-2011.json
Permen_Perin_2011_44,2011,44,Permen_Perin_2010_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn225-2011.json
Permen_Perin_2011_53,2011,53,Permen_Perin_2010_120,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn298-2011.json
PERMEN_PERIN_8_79,8,79,PERMEN_PERIN_11_91,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn515-2011.json
Permen_Perin_2011_82,2011,82,Permen_Perin_2011_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn531-2011.json
Permen_Perin_2010_88,2010,88,Permen_Perin_2011_42,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn681-2011.json
PERMEN_DIK_2011_3,2011,3,PERMEN_DIK_2006_31,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn30-2011.json
Peraturan_Polri_2011_24,2011,24,Peraturan_Polri_2010_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn832-2011.json
Peraturan_BSSN_2011_3,2011,3,Peraturan_BSSN_2009_9,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn632-2011.json
Permen_Tan_2011_89,2011,89,Permen_Tan_2006_37,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn843-2011.json
Permen_Hut_2011_15,2011,15,Permen_Hut_2006_69,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn143-2011.json
Permen_Hut_2011_17,2011,17,Permen_Hut_2010_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn166-2011.json
Permen_Hut_2011_24,2011,24,Permen_Hut_2009_56,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn233-2011.json
Permen_Hut_2011_43,2011,43,Permen_Hut_2009_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn305-2011.json
Permen_Hut_2011_44,2011,44,Permen_Hut_2010_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn319-2011.json
Permen_Hut_2011_5,2011,5,Permen_Hut_2009_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn52-2011.json
Permen_Hut_2011_52,2011,52,Permen_Hut_2007_37,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn384-2011.json
Permen_Hut_2011_53,2011,53,Permen_Hut_2008_49,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn385-2011.json
Permen_Hut_2011_54,2011,54,Permen_Hut_2011_41,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn406-2011.json
Permen_Hut_2011_68,2011,68,Permen_Hut_2009_38,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn870-2011.json
Permen_Dag_2011_10,2011,10,Permen_Dag_2009_41,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn354-2011.json
Permen_Dag_2011_20,2011,20,Permen_Dag_2009_45,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn475-2011.json
Permen_Dag_2011_23,2011,23,Permen_Dag_2009_44,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn697-2011.json
Permen_Dag_2010_25,2010,25,Permen_Dag_2009_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn606-2011.json
Permen_Dag_2011_39,2011,39,Permen_Dag_2007_36,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn869-2011.json
Permen_Dag_2010_53,2010,53,Permen_Dag_2009_43,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn27-2011.json
Permen_Humham_2011_04,2011,04,Permen_Humham_2010_02,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn335-2011.json
Permen_Humham_2011_07,2011,07,Permen_Humham_2011_05,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn650-2011.json
Permen_KP_2011_49,2011,49,Permen_KP_2011_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2011/bn780-2011.json
Perkab_Cilacap_2011_1,2011,1,Perkab_Cilacap_2006_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_cilacap_nomor_1_tahun_2011_11e545702f452290b4e6313331333033.json
Perprov_Kep_Riau_2011_1,2011,1,Perda_2005_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_kepulauan_riau_nomor_1_tahun_2011_11e452bda06bd4c08838313634353132.json
Perprov_Sumsel_2011_1,2011,1,Perda_2008_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_selatan_nomor_1_tahun_2011_11e452bda09933108a91313634353132.json
Perkab_Bandung_2011_2,2011,2,Perkab_Bandung_2007_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bandung_nomor_2_tahun_2011_11e545710c499e28a852313331393134.json
PERKAB_BANYUMAS_2011_2,2011,2,PERKAB_BANYUMAS_2009_27,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_banyumas_nomor_2_tahun_2011_11e545719917a0e8927a313332333130.json
Perkab_Garut_2011_2,2011,2,Perkab_Garut_2008_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_garut_nomor_2_tahun_2011_11e452bda0b80930b522313634353132.json
Perprov_Sumsel_2011_2,2011,2,Perda_2008_9,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_selatan_nomor_2_tahun_2011_11e452bda17a20c08e56313634353133.json
PERKAB_BANDUNG_2011_3,2011,3,PERKAB_BANDUNG_2006_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bandung_nomor_3_tahun_2011_11e576e39d1a20e683fe313133323437.json
Perkab_Bangka_Tengah_2011_3,2011,3,Perkab_Bangka_Tengah_2008_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bangka_tengah_nomor_3_tahun_2011_11e576e87d4ff4d4869b313230373431.json
PERKOT_CIREBON_2011_3,2011,3,PERDA_2002_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_cirebon_nomor_3_tahun_2011_11e452bda1ee0020b926313634353134.json
Perkab_Magelang_2011_4,2011,4,Perkab_Magelang_2008_30,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_magelang_nomor_4_tahun_2011_11e452bda2d51c8093f4313634353136.json
Perkab_Pacitan_2011_4,2011,4,Perda_2007_21,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_pacitan_nomor_4_tahun_2011_11e57e2d78ca20a091bd313830393036.json
Perkab_Indramayu_2011_5,2011,5,Perkab_Indramayu_2008_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_indramayu_nomor_5_tahun_2011_11e57c6d0fabfcfeabe7313233393136.json
PERKOT_SAMARINDA_2011_05,2011,05,PERKOT_SAMARINDA_2007_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_samarinda_nomor_5_tahun_2011_11e452bda4357c50b287313634353138.json
PERKOT_SAWAHLUNTO_2011_5,2011,5,PERKOT_SAWAHLUNTO_2010_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_sawahlunto_nomor_5_tahun_2011_11e57c726357d418ab91313331373233.json
Perprov_Kaltim_2011_05,2011,05,Perprov_Kaltim_2002_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_kalimantan_timur_nomor_5_tahun_2011_11e452bda4c5d0008d40313634353139.json
PERKOT_SAMARINDA_2011_05,2011,05,PERKOT_SAMARINDA_2007_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_samarinda_nomor_5_tahun_2011_11e57c76811e500ebb72313334363531.json
Perkab_Bangka_Barat_2011_6,2011,6,Perkab_Bangka_Barat_2007_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bangka_barat_nomor_6_tahun_2011_11e576e7a5242d46ad18313230313338.json
PERKAB_BOJONEGORO_2011_6,2011,6,PERKAB_BOJONEGORO_2006_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bojonegoro_nomor_6_tahun_2011_11e576e8a000891c936e313230383339.json
Perkab_Buleleng_2011_6,2011,6,Perkab_Buleleng_2008_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_buleleng_nomor_6_tahun_2011_11e576e8c34d030a8719313230393338.json
Perprov_Kep_Riau_2011_6,2011,6,Perda_2007_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_kepulauan_riau_nomor_6_tahun_2011_11e452bda777f1909550313634353233.json
Perprov_Maluku_2011_06,2011,06,Perprov_Maluku_2007_04,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_maluku_nomor_6_tahun_2011_11e452bda77e0990bfb0313634353233.json
Perkab_Rembang_2011_8,2011,8,Perkab_Rembang_2008_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_rembang_nomor_8_tahun_2011_11e576cbba15a7dcb0e0303834313437.json
Perkot_Samarinda_2011_08,2011,08,Perda_2008_09,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_samarinda_nomor_8_tahun_2011_11e452bda89d8cf0c0ad313634353235.json
Perkot_Samarinda_2011_08,2011,08,Perda_2008_09,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_samarinda_nomor_8_tahun_2011_11e576df4c4cee869468313130313533.json
Perkab_Bojonegoro_2011_9,2011,9,Perkab_Bojonegoro_2008_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bojonegoro_nomor_9_tahun_2011_11e53998b283af3e8118313133323439.json
Perkab_Karanganyar_2011_9,2011,9,Perkab_Karanganyar_2009_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_karanganyar_nomor_9_tahun_2011_11e57601f7d2bfee8c1f303833373332.json
Perkab_Tanah_Laut_2011_9,2011,9,Perkab_Tanah_Laut_2008_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_tanah_laut_nomor_9_tahun_2011_11e5763b1277ef66be21313532363138.json
Perkot_Samarinda_2011_09,2011,09,Perkot_Samarinda_2008_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_samarinda_nomor_9_tahun_2011_11e452bda8fffc70bce9313634353236.json
Perkot_Samarinda_2011_09,2011,09,Perkot_Samarinda_2008_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_samarinda_nomor_9_tahun_2011_11e576c7cf61e6f480b4303831333435.json
Perkot_Samarinda_2011_10,2011,10,Perkot_Samarinda_2008_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_samarinda_nomor_10_tahun_2011_11e452bda9a38d20b854313634353237.json
Perkab_Magelang_2011_11,2011,11,Perkab_Magelang_2008_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_magelang_nomor_11_tahun_2011_11e452bda9fe4d10ae28313634353238.json
PERPROV_SUMBAR_2011_11,2011,11,PERPROV_SUMBAR_2008_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_barat_nomor_11_tahun_2011_11e452bdaa472c80a067313634353238.json
Perkab_Banyumas_2011_12,2011,12,Perkab_Banyumas_2006_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_banyumas_nomor_12_tahun_2011_11e576f2e0d25e7a9fb1313332323033.json
PERPROV_SUMBAR_2011_12,2011,12,PERPROV_SUMBAR_2008_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_barat_nomor_12_tahun_2011_11e452bdaac74430adee313634353239.json
PERPROV_SUMSEL_2011_13,2011,13,PERDA_2004_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_selatan_nomor_13_tahun_2011_11e452bdaaee24c0b194313634353239.json
Perkab_Banyumas_2011_14,2011,14,Perkab_Banyumas_2006_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_banyumas_nomor_14_tahun_2011_11e576f2d02e916aa230313332313335.json
Perkot_Depok_2011_14,2011,14,Perda_2003_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kota_depok_nomor_14_tahun_2011_11e452bdab05bf80a4f5313634353239.json
PERPROV_SUMBAR_2011_14,2011,14,PERPROV_SUMBAR_2009_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_sumatera_barat_nomor_14_tahun_2011_11e452bdab0eae40a5d4313634353239.json
Perprov_Jabar_2011_15,2011,15,Perprov_Jabar_2008_22,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_jawa_barat_nomor_15_tahun_2011_11e452bdab3bba808276313634353330.json
PERKAB_BANDUNG_2011_16,2011,16,PERKAB_BANDUNG_2007_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_bandung_nomor_16_tahun_2011_11e576e40321d00aae09313133353338.json
PERKAB_BANYUMAS_2011_16,2011,16,PERKAB_BANYUMAS_2009_26,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_kabupaten_banyumas_nomor_16_tahun_2011_11e576f2b1dcf8649830313332303434.json
PERPROV_JABAR_2011_16,2011,16,PERPROV_JABAR_2008_24,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2011/perda_provinsi_jawa_barat_nomor_16_tahun_2011_11e452bdab6d26f09f44313634353330.json
